date,day_of_week,total_trades,rsi_trades,ib_trades,mom_trades,winners,losers,win_rate,net_pnl,cumulative_pnl,max_open_positions,first_trade_time,last_trade_time,data_period
2025-02-04,Tuesday,7,4,0,3,3,4,42.9,997.62,207659.16,3,2025-02-04 09:45:00,2025-02-04 12:30:00,2024-2025 (Y1 optimization)
2025-02-05,Wednesday,6,3,0,3,0,6,0.0,-626.04,207033.12,3,2025-02-05 09:30:00,2025-02-05 15:30:00,2024-2025 (Y1 optimization)
2025-02-06,Thursday,6,4,0,2,3,3,50.0,1239.96,208273.08,3,2025-02-06 09:30:00,2025-02-06 14:45:00,2024-2025 (Y1 optimization)
2025-02-07,Friday,10,4,1,5,0,10,0.0,-1073.40,207199.68,3,2025-02-07 09:30:00,2025-02-07 14:30:00,2024-2025 (Y1 optimization)
2025-02-10,Monday,4,3,0,1,2,2,50.0,65.64,207265.32,3,2025-02-10 09:45:00,2025-02-10 10:45:00,2024-2025 (Y1 optimization)
2025-02-11,Tuesday,7,2,1,4,3,4,42.9,795.12,208060.44,3,2025-02-11 09:45:00,2025-02-11 15:45:00,2024-2025 (Y1 optimization)
2025-02-12,Wednesday,5,2,0,3,1,4,20.0,168.30,208228.74,3,2025-02-12 09:45:00,2025-02-12 12:00:00,2024-2025 (Y1 optimization)
2025-02-13,Thursday,10,6,1,3,4,6,40.0,1836.60,210065.34,3,2025-02-13 09:45:00,2025-02-13 15:30:00,2024-2025 (Y1 optimization)
2025-02-14,Friday,8,6,0,2,3,5,37.5,204.78,210270.12,3,2025-02-14 09:30:00,2025-02-14 14:15:00,2024-2025 (Y1 optimization)
2025-02-17,Monday,3,3,0,0,1,2,33.3,-191.52,210078.60,3,2025-02-17 10:00:00,2025-02-17 11:15:00,2024-2025 (Y1 optimization)
2025-02-18,Tuesday,7,3,1,3,2,5,28.6,-190.38,209888.22,3,2025-02-18 10:00:00,2025-02-18 14:15:00,2024-2025 (Y1 optimization)
2025-02-19,Wednesday,7,2,0,5,3,4,42.9,511.62,210399.84,3,2025-02-19 09:30:00,2025-02-19 15:30:00,2024-2025 (Y1 optimization)
2025-02-20,Thursday,5,2,0,3,1,4,20.0,111.30,210511.14,3,2025-02-20 09:30:00,2025-02-20 11:00:00,2024-2025 (Y1 optimization)
2025-02-21,Friday,16,9,1,6,5,11,31.2,1900.56,212411.70,3,2025-02-21 10:00:00,2025-02-21 15:45:00,2024-2025 (Y1 optimization)
2025-02-24,Monday,6,4,0,2,2,4,33.3,753.96,213165.66,3,2025-02-24 09:45:00,2025-02-24 15:30:00,2024-2025 (Y1 optimization)
2025-02-25,Tuesday,9,5,0,4,4,5,44.4,1820.94,214986.60,3,2025-02-25 09:30:00,2025-02-25 15:45:00,2024-2025 (Y1 optimization)
2025-02-26,Wednesday,9,6,1,2,3,6,33.3,928.44,215915.04,3,2025-02-26 10:00:00,2025-02-26 15:00:00,2024-2025 (Y1 optimization)
2025-02-27,Thursday,8,4,0,4,4,4,50.0,1925.28,217840.32,3,2025-02-27 09:45:00,2025-02-27 15:30:00,2024-2025 (Y1 optimization)
2025-02-28,Friday,7,3,0,4,1,6,14.3,-40.38,217799.94,3,2025-02-28 09:30:00,2025-02-28 13:00:00,2024-2025 (Y1 optimization)
2025-03-03,Monday,9,5,0,4,4,5,44.4,1820.94,219620.88,3,2025-03-03 09:30:00,2025-03-03 15:45:00,2024-2025 (Y1 optimization)
2025-03-04,Tuesday,8,6,0,2,3,5,37.5,1235.28,220856.16,3,2025-03-04 09:45:00,2025-03-04 15:15:00,2024-2025 (Y1 optimization)
2025-03-05,Wednesday,5,2,0,3,2,3,40.0,858.30,221714.46,3,2025-03-05 09:30:00,2025-03-05 15:15:00,2024-2025 (Y1 optimization)
2025-03-06,Thursday,9,6,1,2,2,7,22.2,410.94,222125.40,3,2025-03-06 09:45:00,2025-03-06 15:00:00,2024-2025 (Y1 optimization)
2025-03-07,Friday,8,4,0,4,2,6,25.0,545.28,222670.68,3,2025-03-07 10:15:00,2025-03-07 14:30:00,2024-2025 (Y1 optimization)
2025-03-10,Monday,17,12,1,4,3,14,17.6,416.22,223086.90,3,2025-03-10 09:30:00,2025-03-10 15:45:00,2024-2025 (Y1 optimization)
2025-03-11,Tuesday,5,2,0,3,2,3,40.0,858.30,223945.20,3,2025-03-11 09:45:00,2025-03-11 14:45:00,2024-2025 (Y1 optimization)
2025-03-12,Wednesday,1,0,0,1,0,1,0.0,-104.34,223840.86,3,2025-03-12 09:30:00,2025-03-12 09:30:00,2024-2025 (Y1 optimization)
2025-03-13,Thursday,10,7,0,3,2,8,20.0,336.60,224177.46,3,2025-03-13 09:45:00,2025-03-13 14:00:00,2024-2025 (Y1 optimization)
2025-03-14,Friday,7,5,1,1,1,6,14.3,-70.38,224107.08,3,2025-03-14 09:45:00,2025-03-14 15:15:00,2024-2025 (Y1 optimization)
2025-03-17,Monday,6,2,0,4,1,5,16.7,63.96,224171.04,3,2025-03-17 09:30:00,2025-03-17 14:30:00,2024-2025 (Y1 optimization)
2025-03-18,Tuesday,3,2,0,1,1,2,33.3,376.98,224548.02,3,2025-03-18 09:30:00,2025-03-18 14:15:00,2024-2025 (Y1 optimization)
2025-03-19,Wednesday,10,4,1,5,3,7,30.0,996.60,225544.62,3,2025-03-19 10:00:00,2025-03-19 15:45:00,2024-2025 (Y1 optimization)
2025-03-20,Thursday,2,0,1,1,1,1,50.0,451.32,225995.94,3,2025-03-20 10:15:00,2025-03-20 10:15:00,2024-2025 (Y1 optimization)
2025-03-21,Friday,3,1,1,1,1,2,33.3,118.98,226114.92,3,2025-03-21 09:45:00,2025-03-21 12:15:00,2024-2025 (Y1 optimization)
2025-03-24,Monday,11,8,1,2,3,8,27.3,101.76,226216.68,3,2025-03-24 09:30:00,2025-03-24 15:45:00,2024-2025 (Y1 optimization)
2025-03-25,Tuesday,5,4,0,1,2,3,40.0,252.30,226468.98,3,2025-03-25 09:45:00,2025-03-25 11:15:00,2024-2025 (Y1 optimization)
2025-03-26,Wednesday,17,11,1,5,1,16,5.9,-963.78,225505.20,3,2025-03-26 09:30:00,2025-03-26 15:00:00,2024-2025 (Y1 optimization)
2025-03-27,Thursday,5,1,1,3,1,4,20.0,138.30,225643.50,3,2025-03-27 09:45:00,2025-03-27 11:45:00,2024-2025 (Y1 optimization)
2025-03-28,Friday,12,10,0,2,3,9,25.0,352.92,225996.42,3,2025-03-28 09:30:00,2025-03-28 15:30:00,2024-2025 (Y1 optimization)
2025-03-31,Monday,6,2,0,4,3,3,50.0,1443.96,227440.38,3,2025-03-31 09:45:00,2025-03-31 15:45:00,2024-2025 (Y1 optimization)
2025-04-01,Tuesday,7,3,1,3,1,6,14.3,-70.38,227370.00,3,2025-04-01 09:45:00,2025-04-01 14:30:00,2025-2026 (Y2 OOS)
2025-04-02,Wednesday,7,5,0,2,2,5,28.6,649.62,228019.62,3,2025-04-02 09:30:00,2025-04-02 13:15:00,2025-2026 (Y2 OOS)
2025-04-03,Thursday,9,6,1,2,1,8,11.1,-279.06,227740.56,3,2025-04-03 09:45:00,2025-04-03 15:30:00,2025-2026 (Y2 OOS)
2025-04-04,Friday,11,8,0,3,4,7,36.4,1612.26,229352.82,3,2025-04-04 09:30:00,2025-04-04 14:45:00,2025-2026 (Y2 OOS)
2025-04-07,Monday,3,1,0,2,1,2,33.3,376.98,229729.80,3,2025-04-07 09:30:00,2025-04-07 10:15:00,2025-2026 (Y2 OOS)
2025-04-08,Tuesday,11,8,1,2,3,8,27.3,892.26,230622.06,3,2025-04-08 09:45:00,2025-04-08 15:45:00,2025-2026 (Y2 OOS)
2025-04-09,Wednesday,10,5,0,5,3,7,30.0,1026.60,231648.66,3,2025-04-09 10:15:00,2025-04-09 15:30:00,2025-2026 (Y2 OOS)
2025-04-10,Thursday,7,3,1,3,1,6,14.3,-70.38,231578.28,3,2025-04-10 09:30:00,2025-04-10 15:45:00,2025-2026 (Y2 OOS)
2025-04-11,Friday,1,1,0,0,0,1,0.0,-104.34,231473.94,3,2025-04-11 12:45:00,2025-04-11 12:45:00,2025-2026 (Y2 OOS)
2025-04-14,Monday,6,5,0,1,2,4,33.3,753.96,232227.90,3,2025-04-14 09:45:00,2025-04-14 15:15:00,2025-2026 (Y2 OOS)
2025-04-15,Tuesday,3,0,1,2,0,3,0.0,-343.02,231884.88,3,2025-04-15 09:30:00,2025-04-15 10:30:00,2025-2026 (Y2 OOS)
2025-04-16,Wednesday,12,7,1,4,3,9,25.0,787.92,232672.80,3,2025-04-16 09:45:00,2025-04-16 15:15:00,2025-2026 (Y2 OOS)
2025-04-17,Thursday,5,0,1,4,1,4,20.0,138.30,232811.10,3,2025-04-17 09:45:00,2025-04-17 12:15:00,2025-2026 (Y2 OOS)
2025-04-21,Monday,13,9,1,3,4,9,30.8,1162.08,233973.18,3,2025-04-21 09:30:00,2025-04-21 15:45:00,2025-2026 (Y2 OOS)
2025-04-22,Tuesday,10,7,1,2,3,7,30.0,996.60,234969.78,3,2025-04-22 09:30:00,2025-04-22 12:30:00,2025-2026 (Y2 OOS)
2025-04-23,Wednesday,9,5,1,3,3,6,33.3,1100.94,236070.72,3,2025-04-23 09:30:00,2025-04-23 15:30:00,2025-2026 (Y2 OOS)
2025-04-24,Thursday,10,8,1,1,2,8,20.0,456.60,236527.32,3,2025-04-24 09:45:00,2025-04-24 14:45:00,2025-2026 (Y2 OOS)
2025-04-25,Friday,6,4,0,2,1,5,16.7,63.96,236591.28,3,2025-04-25 09:30:00,2025-04-25 13:15:00,2025-2026 (Y2 OOS)
2025-04-28,Monday,10,5,1,4,3,7,30.0,996.60,237587.88,3,2025-04-28 09:30:00,2025-04-28 15:45:00,2025-2026 (Y2 OOS)
2025-04-29,Tuesday,8,2,1,5,2,6,25.0,83.28,237671.16,3,2025-04-29 09:30:00,2025-04-29 14:30:00,2025-2026 (Y2 OOS)
2025-04-30,Wednesday,5,1,1,3,0,5,0.0,-551.70,237119.46,3,2025-04-30 09:30:00,2025-04-30 14:15:00,2025-2026 (Y2 OOS)
2025-05-01,Thursday,6,5,0,1,1,5,16.7,63.96,237183.42,3,2025-05-01 09:30:00,2025-05-01 11:30:00,2025-2026 (Y2 OOS)
2025-05-02,Friday,4,2,0,2,1,3,25.0,-126.36,237057.06,3,2025-05-02 09:30:00,2025-05-02 12:15:00,2025-2026 (Y2 OOS)
2025-05-05,Monday,5,3,0,2,1,4,20.0,168.30,237225.36,3,2025-05-05 09:30:00,2025-05-05 14:45:00,2025-2026 (Y2 OOS)
2025-05-06,Tuesday,5,2,0,3,1,4,20.0,168.30,237393.66,3,2025-05-06 09:30:00,2025-05-06 12:15:00,2025-2026 (Y2 OOS)
2025-05-07,Wednesday,8,2,0,6,2,6,25.0,128.28,237521.94,3,2025-05-07 09:30:00,2025-05-07 15:30:00,2025-2026 (Y2 OOS)
2025-05-08,Thursday,6,4,0,2,2,4,33.3,753.96,238275.90,3,2025-05-08 09:45:00,2025-05-08 15:30:00,2025-2026 (Y2 OOS)
2025-05-09,Friday,2,0,0,2,0,2,0.0,-208.68,238067.22,3,2025-05-09 09:30:00,2025-05-09 10:30:00,2025-2026 (Y2 OOS)
2025-05-12,Monday,9,7,1,1,1,8,11.1,-279.06,237788.16,3,2025-05-12 09:45:00,2025-05-12 14:30:00,2025-2026 (Y2 OOS)
2025-05-13,Tuesday,14,10,1,3,4,10,28.6,1168.74,238956.90,3,2025-05-13 09:30:00,2025-05-13 15:15:00,2025-2026 (Y2 OOS)
2025-05-14,Wednesday,4,0,0,4,0,4,0.0,-417.36,238539.54,3,2025-05-14 09:45:00,2025-05-14 14:45:00,2025-2026 (Y2 OOS)
2025-05-15,Thursday,11,6,0,5,3,8,27.3,922.26,239461.80,3,2025-05-15 09:30:00,2025-05-15 15:30:00,2025-2026 (Y2 OOS)
2025-05-16,Friday,4,2,0,2,0,4,0.0,-417.36,239044.44,3,2025-05-16 09:30:00,2025-05-16 15:15:00,2025-2026 (Y2 OOS)
2025-05-19,Monday,6,2,1,3,3,3,50.0,1167.96,240212.40,3,2025-05-19 09:30:00,2025-05-19 13:15:00,2025-2026 (Y2 OOS)
2025-05-20,Tuesday,5,2,0,3,0,5,0.0,-521.70,239690.70,3,2025-05-20 09:30:00,2025-05-20 15:15:00,2025-2026 (Y2 OOS)
2025-05-21,Wednesday,13,8,1,4,6,7,46.2,2746.08,242436.78,3,2025-05-21 09:30:00,2025-05-21 15:30:00,2025-2026 (Y2 OOS)
2025-05-22,Thursday,3,0,1,2,1,2,33.3,346.98,242783.76,3,2025-05-22 09:45:00,2025-05-22 15:45:00,2025-2026 (Y2 OOS)
2025-05-23,Friday,5,3,1,1,1,4,20.0,138.30,242922.06,3,2025-05-23 09:30:00,2025-05-23 15:30:00,2025-2026 (Y2 OOS)
2025-05-26,Monday,3,2,0,1,1,2,33.3,222.48,243144.54,3,2025-05-26 09:30:00,2025-05-26 12:15:00,2025-2026 (Y2 OOS)
2025-05-27,Tuesday,11,8,0,3,3,8,27.3,559.26,243703.80,3,2025-05-27 10:00:00,2025-05-27 15:45:00,2025-2026 (Y2 OOS)
2025-05-28,Wednesday,6,2,1,3,2,4,33.3,723.96,244427.76,3,2025-05-28 09:45:00,2025-05-28 15:45:00,2025-2026 (Y2 OOS)
2025-05-29,Thursday,3,0,0,3,0,3,0.0,-313.02,244114.74,3,2025-05-29 10:15:00,2025-05-29 12:00:00,2025-2026 (Y2 OOS)
2025-05-30,Friday,9,4,1,4,3,6,33.3,1100.94,245215.68,3,2025-05-30 09:30:00,2025-05-30 15:30:00,2025-2026 (Y2 OOS)
2025-06-02,Monday,6,4,1,1,2,4,33.3,723.96,245939.64,3,2025-06-02 09:30:00,2025-06-02 15:30:00,2025-2026 (Y2 OOS)
2025-06-03,Tuesday,11,8,0,3,3,8,27.3,608.76,246548.40,3,2025-06-03 09:30:00,2025-06-03 14:15:00,2025-2026 (Y2 OOS)
2025-06-04,Wednesday,3,1,0,2,1,2,33.3,4.98,246553.38,3,2025-06-04 09:30:00,2025-06-04 14:30:00,2025-2026 (Y2 OOS)
2025-06-05,Thursday,12,5,1,6,4,8,33.3,1477.92,248031.30,3,2025-06-05 09:30:00,2025-06-05 15:30:00,2025-2026 (Y2 OOS)
2025-06-06,Friday,1,0,0,1,0,1,0.0,-104.34,247926.96,3,2025-06-06 09:30:00,2025-06-06 09:30:00,2025-2026 (Y2 OOS)
2025-06-09,Monday,2,0,0,2,0,2,0.0,-208.68,247718.28,3,2025-06-09 09:45:00,2025-06-09 10:15:00,2025-2026 (Y2 OOS)
2025-06-10,Tuesday,9,4,0,5,2,7,22.2,26.94,247745.22,3,2025-06-10 09:30:00,2025-06-10 15:30:00,2025-2026 (Y2 OOS)
2025-06-11,Wednesday,9,4,1,4,1,8,11.1,-655.56,247089.66,3,2025-06-11 09:30:00,2025-06-11 14:30:00,2025-2026 (Y2 OOS)
2025-06-12,Thursday,2,0,0,2,0,2,0.0,-208.68,246880.98,3,2025-06-12 10:15:00,2025-06-12 11:30:00,2025-2026 (Y2 OOS)
2025-06-13,Friday,11,4,1,6,3,8,27.3,892.26,247773.24,3,2025-06-13 09:30:00,2025-06-13 15:45:00,2025-2026 (Y2 OOS)
2025-06-16,Monday,8,6,1,1,1,7,12.5,-174.72,247598.52,3,2025-06-16 09:45:00,2025-06-16 13:30:00,2025-2026 (Y2 OOS)
2025-06-17,Tuesday,6,4,0,2,2,4,33.3,405.96,248004.48,3,2025-06-17 09:45:00,2025-06-17 14:45:00,2025-2026 (Y2 OOS)
2025-06-18,Wednesday,10,4,1,5,3,7,30.0,135.60,248140.08,3,2025-06-18 09:30:00,2025-06-18 15:30:00,2025-2026 (Y2 OOS)
2025-06-19,Thursday,4,3,0,1,2,2,50.0,557.64,248697.72,3,2025-06-19 09:30:00,2025-06-19 10:45:00,2025-2026 (Y2 OOS)
2025-06-20,Friday,5,1,1,3,2,3,40.0,978.30,249676.02,3,2025-06-20 09:45:00,2025-06-20 13:30:00,2025-2026 (Y2 OOS)
2025-06-23,Monday,9,4,0,5,3,6,33.3,190.44,249866.46,3,2025-06-23 09:45:00,2025-06-23 14:15:00,2025-2026 (Y2 OOS)
2025-06-24,Tuesday,12,11,0,1,0,12,0.0,-1252.08,248614.38,3,2025-06-24 09:30:00,2025-06-24 15:15:00,2025-2026 (Y2 OOS)
2025-06-25,Wednesday,4,1,0,3,1,3,25.0,172.14,248786.52,3,2025-06-25 09:45:00,2025-06-25 15:15:00,2025-2026 (Y2 OOS)
2025-06-26,Thursday,12,8,1,3,4,8,33.3,-175.08,248611.44,3,2025-06-26 09:30:00,2025-06-26 14:15:00,2025-2026 (Y2 OOS)
2025-06-27,Friday,11,5,0,6,3,8,27.3,523.26,249134.70,3,2025-06-27 09:30:00,2025-06-27 14:45:00,2025-2026 (Y2 OOS)
2025-06-30,Monday,7,5,0,2,1,6,14.3,-340.38,248794.32,3,2025-06-30 09:30:00,2025-06-30 15:30:00,2025-2026 (Y2 OOS)
2025-07-01,Tuesday,7,3,0,4,2,5,28.6,649.62,249443.94,3,2025-07-01 09:30:00,2025-07-01 15:15:00,2025-2026 (Y2 OOS)
2025-07-02,Wednesday,6,4,0,2,1,5,16.7,-215.04,249228.90,3,2025-07-02 09:30:00,2025-07-02 12:30:00,2025-2026 (Y2 OOS)
2025-07-03,Thursday,7,5,0,2,2,5,28.6,649.62,249878.52,3,2025-07-03 09:30:00,2025-07-03 12:00:00,2025-2026 (Y2 OOS)
2025-07-04,Friday,3,3,0,0,2,1,66.7,46.98,249925.50,3,2025-07-04 09:45:00,2025-07-04 12:45:00,2025-2026 (Y2 OOS)
2025-07-07,Monday,7,1,0,6,1,6,14.3,-40.38,249885.12,3,2025-07-07 09:45:00,2025-07-07 14:30:00,2025-2026 (Y2 OOS)
2025-07-08,Tuesday,3,0,0,3,0,3,0.0,-313.02,249572.10,3,2025-07-08 09:30:00,2025-07-08 11:30:00,2025-2026 (Y2 OOS)
2025-07-09,Wednesday,8,4,1,3,1,7,12.5,-174.72,249397.38,3,2025-07-09 09:45:00,2025-07-09 15:30:00,2025-2026 (Y2 OOS)
2025-07-10,Thursday,4,3,0,1,2,2,50.0,877.14,250274.52,3,2025-07-10 09:30:00,2025-07-10 10:30:00,2025-2026 (Y2 OOS)
2025-07-11,Friday,6,1,1,4,2,4,33.3,723.96,250998.48,3,2025-07-11 09:30:00,2025-07-11 15:15:00,2025-2026 (Y2 OOS)
2025-07-14,Monday,5,3,0,2,1,4,20.0,271.80,251270.28,3,2025-07-14 09:45:00,2025-07-14 15:00:00,2025-2026 (Y2 OOS)
2025-07-15,Tuesday,8,2,1,5,3,5,37.5,176.28,251446.56,3,2025-07-15 09:30:00,2025-07-15 15:00:00,2025-2026 (Y2 OOS)
2025-07-16,Wednesday,9,4,1,4,2,7,22.2,410.94,251857.50,3,2025-07-16 09:30:00,2025-07-16 15:45:00,2025-2026 (Y2 OOS)
2025-07-17,Thursday,10,7,1,2,3,7,30.0,629.10,252486.60,3,2025-07-17 09:45:00,2025-07-17 14:00:00,2025-2026 (Y2 OOS)
2025-07-18,Friday,4,1,0,3,1,3,25.0,59.64,252546.24,3,2025-07-18 09:30:00,2025-07-18 12:30:00,2025-2026 (Y2 OOS)
2025-07-21,Monday,8,6,0,2,4,4,50.0,818.28,253364.52,3,2025-07-21 09:45:00,2025-07-21 15:45:00,2025-2026 (Y2 OOS)
2025-07-22,Tuesday,5,3,0,2,2,3,40.0,522.30,253886.82,3,2025-07-22 09:45:00,2025-07-22 12:30:00,2025-2026 (Y2 OOS)
2025-07-23,Wednesday,8,2,1,5,2,6,25.0,-387.72,253499.10,3,2025-07-23 09:45:00,2025-07-23 14:15:00,2025-2026 (Y2 OOS)
2025-07-24,Thursday,7,4,0,3,3,4,42.9,67.62,253566.72,3,2025-07-24 09:30:00,2025-07-24 13:15:00,2025-2026 (Y2 OOS)
2025-07-25,Friday,6,2,1,3,4,2,66.7,266.46,253833.18,3,2025-07-25 09:30:00,2025-07-25 12:45:00,2025-2026 (Y2 OOS)
2025-07-28,Monday,4,2,0,2,1,3,25.0,-162.36,253670.82,3,2025-07-28 09:30:00,2025-07-28 10:15:00,2025-2026 (Y2 OOS)
2025-07-29,Tuesday,6,1,1,4,2,4,33.3,873.96,254544.78,3,2025-07-29 09:30:00,2025-07-29 15:45:00,2025-2026 (Y2 OOS)
2025-07-30,Wednesday,6,2,0,4,1,5,16.7,63.96,254608.74,3,2025-07-30 09:45:00,2025-07-30 15:30:00,2025-2026 (Y2 OOS)
2025-07-31,Thursday,8,4,0,4,1,7,12.5,-144.72,254464.02,3,2025-07-31 09:45:00,2025-07-31 14:00:00,2025-2026 (Y2 OOS)
2025-08-01,Friday,9,7,0,2,2,7,22.2,440.94,254904.96,3,2025-08-01 09:30:00,2025-08-01 14:00:00,2025-2026 (Y2 OOS)
2025-08-04,Monday,7,6,0,1,2,5,28.6,-167.88,254737.08,3,2025-08-04 09:30:00,2025-08-04 13:15:00,2025-2026 (Y2 OOS)
2025-08-05,Tuesday,8,4,1,3,3,5,37.5,1004.28,255741.36,3,2025-08-05 09:30:00,2025-08-05 11:45:00,2025-2026 (Y2 OOS)
2025-08-06,Wednesday,12,9,1,2,1,11,8.3,-592.08,255149.28,3,2025-08-06 09:45:00,2025-08-06 15:30:00,2025-2026 (Y2 OOS)
2025-08-07,Thursday,6,4,1,1,2,4,33.3,602.46,255751.74,3,2025-08-07 09:45:00,2025-08-07 14:15:00,2025-2026 (Y2 OOS)
2025-08-08,Friday,8,4,1,3,1,7,12.5,-77.22,255674.52,3,2025-08-08 09:30:00,2025-08-08 15:00:00,2025-2026 (Y2 OOS)
2025-08-11,Monday,8,6,0,2,3,5,37.5,572.28,256246.80,3,2025-08-11 09:30:00,2025-08-11 15:45:00,2025-2026 (Y2 OOS)
2025-08-12,Tuesday,10,7,0,3,1,9,10.0,-630.90,255615.90,3,2025-08-12 09:30:00,2025-08-12 15:45:00,2025-2026 (Y2 OOS)
2025-08-13,Wednesday,3,1,0,2,1,2,33.3,376.98,255992.88,3,2025-08-13 09:30:00,2025-08-13 11:15:00,2025-2026 (Y2 OOS)
2025-08-14,Thursday,6,0,1,5,1,5,16.7,33.96,256026.84,3,2025-08-14 09:30:00,2025-08-14 12:00:00,2025-2026 (Y2 OOS)
2025-08-15,Friday,7,3,0,4,2,5,28.6,417.12,256443.96,3,2025-08-15 09:30:00,2025-08-15 11:45:00,2025-2026 (Y2 OOS)
2025-08-18,Monday,6,2,1,3,0,6,0.0,-656.04,255787.92,3,2025-08-18 09:30:00,2025-08-18 15:00:00,2025-2026 (Y2 OOS)
2025-08-19,Tuesday,11,8,1,2,2,9,18.2,352.26,256140.18,3,2025-08-19 09:45:00,2025-08-19 15:15:00,2025-2026 (Y2 OOS)
2025-08-20,Wednesday,8,4,0,4,3,5,37.5,1235.28,257375.46,3,2025-08-20 09:30:00,2025-08-20 12:00:00,2025-2026 (Y2 OOS)
2025-08-21,Thursday,5,0,1,4,0,5,0.0,-551.70,256823.76,3,2025-08-21 09:45:00,2025-08-21 11:15:00,2025-2026 (Y2 OOS)
2025-08-22,Friday,7,5,0,2,1,6,14.3,-40.38,256783.38,3,2025-08-22 09:45:00,2025-08-22 11:45:00,2025-2026 (Y2 OOS)
2025-08-25,Monday,3,1,0,2,1,2,33.3,376.98,257160.36,3,2025-08-25 09:45:00,2025-08-25 10:15:00,2025-2026 (Y2 OOS)
2025-08-26,Tuesday,7,3,1,3,2,5,28.6,-277.38,256882.98,3,2025-08-26 09:30:00,2025-08-26 15:30:00,2025-2026 (Y2 OOS)
2025-08-27,Wednesday,7,2,1,4,3,4,42.9,-10.38,256872.60,3,2025-08-27 09:30:00,2025-08-27 15:15:00,2025-2026 (Y2 OOS)
2025-08-28,Thursday,6,3,0,3,1,5,16.7,63.96,256936.56,3,2025-08-28 09:45:00,2025-08-28 15:00:00,2025-2026 (Y2 OOS)
2025-08-29,Friday,6,3,0,3,2,4,33.3,266.46,257203.02,3,2025-08-29 09:45:00,2025-08-29 11:00:00,2025-2026 (Y2 OOS)
2025-09-01,Monday,1,0,0,1,0,1,0.0,-104.34,257098.68,3,2025-09-01 09:30:00,2025-09-01 09:30:00,2025-2026 (Y2 OOS)
2025-09-02,Tuesday,10,7,0,3,3,7,30.0,1026.60,258125.28,3,2025-09-02 09:45:00,2025-09-02 15:45:00,2025-2026 (Y2 OOS)
2025-09-03,Wednesday,8,4,0,4,4,4,50.0,1392.78,259518.06,3,2025-09-03 09:30:00,2025-09-03 15:15:00,2025-2026 (Y2 OOS)
2025-09-04,Thursday,12,9,1,2,1,11,8.3,-850.08,258667.98,3,2025-09-04 09:30:00,2025-09-04 15:30:00,2025-2026 (Y2 OOS)
2025-09-05,Friday,6,2,1,3,3,3,50.0,1563.96,260231.94,3,2025-09-05 09:30:00,2025-09-05 11:30:00,2025-2026 (Y2 OOS)
2025-09-08,Monday,5,3,1,1,2,3,40.0,451.80,260683.74,3,2025-09-08 09:30:00,2025-09-08 10:45:00,2025-2026 (Y2 OOS)
2025-09-09,Tuesday,4,0,0,4,0,4,0.0,-417.36,260266.38,3,2025-09-09 09:45:00,2025-09-09 11:15:00,2025-2026 (Y2 OOS)
2025-09-10,Wednesday,9,5,1,3,3,6,33.3,913.44,261179.82,3,2025-09-10 09:30:00,2025-09-10 15:15:00,2025-2026 (Y2 OOS)
2025-09-11,Thursday,6,3,1,2,3,3,50.0,221.46,261401.28,3,2025-09-11 10:00:00,2025-09-11 11:30:00,2025-2026 (Y2 OOS)
2025-09-12,Friday,9,6,0,3,1,8,11.1,-640.56,260760.72,3,2025-09-12 10:00:00,2025-09-12 15:00:00,2025-2026 (Y2 OOS)
2025-09-15,Monday,5,4,0,1,2,3,40.0,858.30,261619.02,3,2025-09-15 09:45:00,2025-09-15 12:00:00,2025-2026 (Y2 OOS)
2025-09-17,Wednesday,13,8,1,4,3,10,23.1,275.58,261894.60,3,2025-09-17 09:45:00,2025-09-17 15:15:00,2025-2026 (Y2 OOS)
2025-09-18,Thursday,5,3,1,1,1,4,20.0,195.30,262089.90,3,2025-09-18 10:00:00,2025-09-18 11:30:00,2025-2026 (Y2 OOS)
2025-09-19,Friday,7,2,1,4,1,6,14.3,-308.88,261781.02,3,2025-09-19 10:00:00,2025-09-19 15:30:00,2025-2026 (Y2 OOS)
2025-09-22,Monday,11,9,0,2,3,8,27.3,125.76,261906.78,3,2025-09-22 09:30:00,2025-09-22 15:15:00,2025-2026 (Y2 OOS)
2025-09-23,Tuesday,9,4,1,4,3,6,33.3,568.44,262475.22,3,2025-09-23 09:30:00,2025-09-23 15:00:00,2025-2026 (Y2 OOS)
2025-09-24,Wednesday,6,3,1,2,3,3,50.0,1301.46,263776.68,3,2025-09-24 09:45:00,2025-09-24 12:15:00,2025-2026 (Y2 OOS)
2025-09-25,Thursday,4,2,0,2,2,2,50.0,962.64,264739.32,3,2025-09-25 09:30:00,2025-09-25 14:00:00,2025-2026 (Y2 OOS)
2025-09-26,Friday,6,2,1,3,1,5,16.7,33.96,264773.28,3,2025-09-26 09:30:00,2025-09-26 14:45:00,2025-2026 (Y2 OOS)
2025-09-29,Monday,5,2,1,2,1,4,20.0,138.30,264911.58,3,2025-09-29 09:45:00,2025-09-29 15:15:00,2025-2026 (Y2 OOS)
2025-09-30,Tuesday,7,2,1,4,0,7,0.0,-760.38,264151.20,3,2025-09-30 09:45:00,2025-09-30 15:30:00,2025-2026 (Y2 OOS)
2025-10-01,Wednesday,11,6,1,4,2,9,18.2,-123.24,264027.96,3,2025-10-01 09:30:00,2025-10-01 14:45:00,2025-2026 (Y2 OOS)
